Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Ralthor,639153363,9,9,0,140271,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Serpens,645725141,60,7,53,65460,Shaak Ti G12 Fives G10 Rex G7 Echo (501st) G8 ARC Trooper G0 0*
xGhostCaliberx,855417377,0,0,0,148947,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bearzerker,224595239,25,25,0,140824,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Neko,449267729,39,0,39,90476,Shaak Ti G8 Fives Rex G12 Echo (501st) G12 ARC Trooper G1
Kyo Perthar,447523615,45,11,34,83386,Shaak Ti G7 4* Fives G12 Rex R4 Echo (501st) G9 ARC Trooper G11 5*
swine destroyer,938382827,59,16,43,80210,Shaak Ti Fives G10 Rex G10 Echo (501st) G9 ARC Trooper G0 0*
Bruhmoment,185679354,14,3,11,129246,Shaak Ti G12 Fives R2 Rex R3 Echo (501st) ARC Trooper
Zack,426488714,45,0,45,79048,Shaak Ti G9 Fives G10 Rex G10 Echo (501st) G8 ARC Trooper G8
MaxRanavan,121954532,68,42,26,95390,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
乂ιρ,691737775,10,0,10,128620,Shaak Ti G8 Fives Rex Echo (501st) ARC Trooper
Texte239,847319871,71,31,40,85502,Shaak Ti R4 Fives G9 Rex G12 Echo (501st) G7 ARC Trooper G5
MINI KingSteel,254276153,6,6,0,138125,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Chirrut Îmwe,592673129,23,13,10,127962,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R1
Vaha68,517167991,29,29,0,138921,Shaak Ti Fives Rex Echo (501st) ARC Trooper
jhitt7,612627154,2,0,2,134901,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
Blp2401,795254344,29,29,0,138597,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rellik,484158711,27,27,0,139431,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mo Yin,524533215,26,17,9,134709,Shaak Ti R3 Fives R1 Rex R2 Echo (501st) ARC Trooper
