Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Typical,564585493,53,0,53,55837,Shaak Ti G3 4* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G9 6*
Devin,333273848,65,0,65,30010,Shaak Ti G0 0* Fives G9 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
Knights of Ren,264553895,85,0,85,3632,Shaak Ti G0 0* Fives G3 4* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
ColaKikgBeast,387778898,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
JackTheHutt,223769287,59,0,59,33722,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G6 4*
ShMuT,935548855,83,0,83,2983,Shaak Ti G0 0* Fives G4 4* Rex G0 0* Echo (501st) G3 3* ARC Trooper G0 0*
Valerian,836492571,62,0,62,20618,Shaak Ti G6 2* Fives G8 Rex G6 5* Echo (501st) G4 4* ARC Trooper G4 4*
Blankinside,227643771,46,3,43,67889,Shaak Ti G8 2* Fives G11 Rex G10 Echo (501st) G9 ARC Trooper G9
Illiad,635977593,63,1,62,36039,Shaak Ti G8 2* Fives G8 Rex G6 Echo (501st) G6 ARC Trooper G0 0*
CameronForte,818853823,66,0,66,29550,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
Xarth,984792789,60,0,60,45679,Shaak Ti G0 0* Fives G9 Rex G10 Echo (501st) G11 ARC Trooper G0 0*
TCLincoln,193327199,1,1,0,146477,Shaak Ti Fives Rex Echo (501st) ARC Trooper
