Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Dimmadome33,627494765,90,11,79,12404,Shaak Ti G8 5* Fives G1 Rex G1 5* Echo (501st) G1 3* ARC Trooper G0 0*
MadBoxxes,918321753,66,0,66,29705,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
CaptainAshton,437239219,86,0,86,9376,Shaak Ti G1 4* Fives G1 Rex G1 6* Echo (501st) G1 4* ARC Trooper G0 0*
Pattaflafla,639954162,48,0,48,53379,Shaak Ti G9 5* Fives G10 Rex G11 Echo (501st) G7 ARC Trooper G5 5*
MrQueen,341758164,66,0,66,29688,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Seiv,652711745,85,1,84,20371,Shaak Ti G1 3* Fives G1 Rex G2 Echo (501st) G1 ARC Trooper G1
Wyatt,753939385,21,8,13,120950,Shaak Ti R4 Fives Rex Echo (501st) G12 ARC Trooper G12
BigBoy,882256414,69,0,69,19344,Shaak Ti G5 2* Fives G7 Rex G6 6* Echo (501st) G3 6* ARC Trooper G0 0*
Makisi,174154859,58,17,41,69909,Shaak Ti G12 Fives G11 Rex G12 Echo (501st) G7 ARC Trooper G7 6*
Proxinia,416217429,46,4,42,77407,Shaak Ti R2 Fives G9 Rex G8 Echo (501st) G9 ARC Trooper G7 5*
Mol Eliza,894469838,48,0,48,75472,Shaak Ti G8 Fives G12 Rex G12 Echo (501st) G9 ARC Trooper G1 4*
