Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
MINI Mos Eisley Nerfherder,952233855,18,2,16,117932,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper G8
DarthCicatrices,178613736,70,15,55,54693,Shaak Ti G1 5* Fives G9 Rex G9 Echo (501st) G12 ARC Trooper G4 4*
Kryshoff,336658674,40,0,40,89184,Shaak Ti G7 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G7
DaleIV,596181122,53,10,43,70945,Shaak Ti R4 Fives G9 Rex G11 Echo (501st) G9 ARC Trooper G1 4*
TK 79347,693323998,46,8,38,83973,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G8
Barfolomew,745245749,50,0,50,60569,Shaak Ti G8 6* Fives G9 Rex G8 Echo (501st) G7 ARC Trooper G8
BattleSchlong,588512957,71,41,30,100495,Shaak Ti G9 Fives G12 Rex R3 Echo (501st) G12 ARC Trooper G11 6*
QuantumEntropy,288549487,32,4,28,104264,Shaak Ti R3 Fives G11 Rex G12 Echo (501st) G12 ARC Trooper G11
San Holo,292321178,28,4,24,104561,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Nerf,671247743,65,0,65,35840,Shaak Ti G0 0* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Shaun,434694638,52,12,40,77994,Shaak Ti G9 Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G8
Zeno,941924214,65,0,65,32178,Shaak Ti G1 3* Fives G8 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
Gobo,725511482,86,0,86,15489,Shaak Ti G1 5* Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
MiscountedStitch,185518289,66,7,59,46386,Shaak Ti G2 2* Fives G11 Rex G10 Echo (501st) G8 ARC Trooper G0 0*
MINIGoody,566753157,26,0,26,106822,Shaak Ti Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G11
Bintbelas,649891482,68,26,42,71019,Shaak Ti G8 6* Fives G11 Rex G12 Echo (501st) G9 ARC Trooper G8 4*
Cyprien Saint,511777932,66,8,58,34461,Shaak Ti G8 6* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
Agent 47,918148185,38,2,36,92933,Shaak Ti G8 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G10
predator159,746531619,30,0,30,105380,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Chance Stryker,672569894,42,18,24,110444,Shaak Ti G11 Fives R1 Rex R3 Echo (501st) R1 ARC Trooper G11
Zimphire,671265526,35,11,24,111328,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Dannycool1987,757793912,55,0,55,59816,Shaak Ti G1 4* Fives G9 Rex G8 Echo (501st) G9 ARC Trooper G8
Harry04,338736347,62,15,47,73251,Shaak Ti G5 5* Fives G9 Rex G12 Echo (501st) G12 ARC Trooper G5
Towanda,193932966,24,0,24,112318,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Rui Vuusen,164853248,73,16,57,39409,Shaak Ti G7 Fives G9 Rex G6 Echo (501st) G6 ARC Trooper G5
Skinwalker,366878499,39,16,23,108625,Shaak Ti G11 Fives R1 Rex R1 Echo (501st) R1 ARC Trooper R1
Slanted eyes,422784646,33,15,18,112762,Shaak Ti G9 Fives R3 Rex R4 Echo (501st) R2 ARC Trooper R2
Ezzi,541871135,57,10,47,52519,Shaak Ti G7 4* Fives G12 Rex G12 Echo (501st) G8 ARC Trooper G4 4*
