Player,Offense,Defense,GP,Name,Squad,Viable
"RogueJedi",,,385054,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"RogueJedi",,,507976,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"RogueJedi",0,1,104611,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"RogueJedi",0,1,117794,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"RogueJedi",1,0,106902,Traya,"zzTraya DN Sion zzEP zThrawn",1
"RogueJedi",,,112048,Disintegration,"zAurra zzGreef G9, zBoba zzBossk zzThe Mandalorian",1
"RogueJedi",1,1,154656,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"RogueJedi",1,1,126594,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"RogueJedi",1,1,85683,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"RogueJedi",1,1,92583,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"RogueJedi",0,1,71205,Phoenix,"Hera Ezra G9, Kanan G8, Chopper G8, Zeb G8",1
"RogueJedi",1,1,74875,Rogue1,"Jyn Chirrut G8, Baze G8, Cassian K-2SO",1
"RogueJedi",1,0,15748,NestSolo (Counter),"Nest",1
"RogueJedi",,,72900,Phasma,"Phasma G8, FOTP FOSFTP G8, FOST G9, Kylo",0
"RogueJedi",1,0,79353,Troopers,"zVeers zzPiett Gideon 4* G6, Dark Trooper 5* G9, Range Trooper 5* G9",0
"RogueJedi",,,369065,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"RogueJedi",,,80859,Mon Mothma,"Mon Mothma 6* G8, Cara Dune G8, Lando Biggs Wedge",0
"RogueJedi",,,68546,Iden Troopers,"Iden Versio 3* G8, Shoretrooper Snowtrooper G8, Magma DT G9",0
"RogueJedi",0,1,99498,BH,"Jango zIG-88 Dengar Greedo Cad",0
"RogueJedi",1,0,53932,Jawas,"Nebit G6, Jawa Engineer G6, Jawa Scavenger G6, Jawa G7, Dathcha G6",0
"J3d1 Wampa",,,123762,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"J3d1 Wampa",1,1,142878,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G8",1
"J3d1 Wampa",1,0,136862,CLS,"zzzCLS zHan zChewbacca zC-3PO zChewpio",1
"J3d1 Wampa",,,381169,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"J3d1 Wampa",0,1,99370,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"J3d1 Wampa",1,0,104478,Traya,"zzTraya DN Sion G9, zBSF zEP",1
"J3d1 Wampa",,,98573,Disintegration,"zAurra zGreef Boba zBossk The Mandalorian G8",1
"J3d1 Wampa",1,1,127179,Revan,"zzzJKR BS zGMY zJolee zGK",1
"J3d1 Wampa",1,1,76177,Ewoks,"zChirpa Elder Paploo Wicket Logray G9",1
"J3d1 Wampa",0,1,66315,Phoenix,"Hera G8, Ezra Kanan G8, Chopper G9, Zeb G8",1
"J3d1 Wampa",,,287982,Malevolence,"Malevolence 6* Hyena Bomber 6*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"J3d1 Wampa",1,0,87062,Troopers,"zVeers zzPiett Gideon Dark Trooper 5* G9, Range Trooper G8",0
"J3d1 Wampa",1,1,52299,NS,"MT G7, AV G7, Daka G8, Zombie Spirit G7",0
"J3d1 Wampa",1,1,62804,Carth,"Carth Onasi, Mission G5, Zaalbar G5, zJuhani zCanderous",0
"J3d1 Wampa",1,0,62870,501st,"Rex G7, Clone Sergeant G6, Echo (501st) G7, zFives G7, zAhsoka",0
"J3d1 Wampa",,,56243,Iden Troopers,"zIden Versio G8, Shoretrooper 5* G7, Snowtrooper G7, Magma G7, DT 5* G7",0
"J3d1 Wampa",0,1,76633,BH,"Jango G8, IG-88 zZam Dengar G9, Cad",0
"J3d1 Wampa",,,61676,Mando,"The Mandalorian (Beskar Armor), Dash Rendar 3* G5, Nest G7, IG-11 G9, Kuiil",0
"MrEMustard",,,569116,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MrEMustard",1,0,129744,CLS,"zzzCLS zHan zChewbacca C-3PO zChewpio",1
"MrEMustard",,,364254,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"MrEMustard",0,1,83684,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MrEMustard",1,0,89744,Traya,"zzTraya DN Sion G9, zEP Thrawn",1
"MrEMustard",,,111988,Disintegration,"Aurra zGreef Boba zzBossk The Mandalorian",1
"MrEMustard",1,1,116412,Revan Offense,"zzzJKR GMY BS zJolee zHYoda",1
"MrEMustard",1,1,74589,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"MrEMustard",0,1,67611,Phoenix,"Hera G8, Ezra Kanan G9, Chopper G8, Zeb G8",1
"MrEMustard",1,1,54592,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian G8, K-2SO G8",1
"MrEMustard",1,0,14187,NestSolo (Counter),"Nest G9",1
"MrEMustard",,,59358,Phasma,"Phasma G8, FOTP G7, FOO G8, KRU G8, Kylo G8",0
"MrEMustard",0,1,61937,padme,"Padme G7, GK G7, JKA Ahsoka G9, CW Chewbacca G6",0
"MrEMustard",,,270867,Negotiator,"Negotiator 6* BTL-B Y-wing 6*, Anakin's Eta-2, Rex's ARC-170 5*, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"MrEMustard",1,0,101353,Troopers,"zVeers zzPiett Gideon 4* G7, zDark Trooper, Range Trooper",0
"MrEMustard",,,59543,Nute-OR,"Nute G7, Dooku G8, Jango Zaalbar G7, Mission G8",0
"MrEMustard",,,84397,Mon Mothma,"zMon Mothma G8, Cara Dune G9, Lando Biggs Wedge",0
"MrEMustard",1,1,53644,NS_Alt,"MT G8, AV G8, Talia G8, Spirit G8, Daka G8",0
"MrEMustard",1,0,53507,Clones,"Cody G8, Rex G8, Echo (501st) G8, Fives G8, Clone Sergeant G8",0
"MrEMustard",,,52881,Iden Troopers,"Iden Versio 4* G7, Shoretrooper G8, Snowtrooper G8, Magma G7, DT G8",0
"Marren",,,172737,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Marren",1,0,141275,CLS,"zzzCLS zHan zChewbacca zC-3PO zChewpio",1
"Marren",0,1,135626,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"Marren",,,475535,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Marren",0,1,104049,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Marren",0,1,128047,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Marren",1,1,84663,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Marren",0,1,117357,BH,"zBossk Boba zGreef zJango Dengar G9",1
"Marren",1,1,86357,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"Marren",1,1,121084,zEP,"zzEP zzzVader Tarkin TFP zMara Jade, The Emperor's Hand",1
"Marren",1,0,142831,501st,"zRex zARC Trooper, zEcho (501st), zzFives zAhsoka",1
"Marren",1,0,97137,Wiggs,"Wedge Biggs Fulcrum Ezra zLeia",1
"Marren",,,79499,Phasma,"Phasma G8, FOTP G9, FOO G8, zKRU Kylo G9",0
"Marren",,,301219,Malevolence,"Malevolence 5* Hyena Bomber 6*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"Marren",1,1,111715,JTR,"JTR Scav Rey, BB-8 zR2-D2 Finn",0
"Marren",1,0,110393,Troopers,"zVeers zzPiett 6* zGideon zDark Trooper, Range Trooper 5*",0
"Marren",,,86768,Mon Mothma,"Mon Mothma, Lando Scarif G7, Bistan G8, Kyle Katarn",0
"Marren",0,1,127888,BS,"BS zGMY zJolee zGK zHYoda",0
"LordSliepy81",,,123525,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"LordSliepy81",1,1,153935,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"LordSliepy81",0,1,129077,padme,"zzPadme zGK zJKA zAhsoka C-3PO",1
"LordSliepy81",1,0,119505,CLS,"zzzCLS zHan zChewbacca R2-D2 zChewpio",1
"LordSliepy81",,,344935,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"LordSliepy81",,,309974,HansMF,"Home One, Han's MF 5*, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"LordSliepy81",0,1,117995,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"LordSliepy81",0,1,98991,Grievous,"zzGG B2 zB1 Droideka MagnaGuard G9",1
"LordSliepy81",1,1,83855,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"LordSliepy81",1,0,119928,ShaakClones,"zzShaak Ti, Rex zEcho (501st), zzFives zARC Trooper",1
"LordSliepy81",0,1,100014,BH,"zzBossk Boba Jango The Mandalorian, Dengar G9",1
"LordSliepy81",1,1,107067,zEP,"zEP zzVader Tarkin TFP G8, Sion G9",1
"LordSliepy81",0,1,75539,Phoenix,"Hera Ezra Kanan G8, Chopper zZeb G8",1
"LordSliepy81",1,0,19531,NestSolo (Counter),"zNest",1
"LordSliepy81",1,1,57877,NS,"MT 6* G8, AV Daka G8, Zombie G8, Spirit G8",0
"LordSliepy81",1,0,64080,Troopers,"Veers Starck G9, Snowtrooper G8, Iden Versio G8, Piett 6* G8",0
"LordSliepy81",1,1,61749,Rogue1,"Jyn G8, Chirrut G8, Baze 5* G8, Cassian G8, K-2SO G8",0
"LordSliepy81",0,1,93648,BS,"BS zGMY zJolee Old Ben G9, HYoda",0
"Rice Powered",1,0,148133,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Rice Powered",,,394553,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Rice Powered",0,1,95684,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Rice Powered",1,1,125485,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 Finn",1
"Rice Powered",,,112415,Mon Mothma,"zzMon Mothma, zCara Dune, Lando Biggs Wedge",1
"Rice Powered",1,1,91736,Ewoks,"zChirpa Elder zPaploo G9, zWicket zLogray",1
"Rice Powered",0,1,138391,BH,"zzBossk zBoba zzJango zThe Mandalorian, zDengar",1
"Rice Powered",0,1,76624,Phoenix,"Hera G9, zEzra Kanan G8, Chopper G8, Zeb G8",1
"Rice Powered",1,0,103197,EP (Counter, Rebel),"zzEP DT zzWampa zNest Range Trooper",1
"Rice Powered",0,1,75215,padme,"zzPadme GK JKA 4* G9, Ahsoka G8, Barriss G8",0
"Rice Powered",1,0,93075,Troopers,"zVeers Starck G8, zzPiett Stormtrooper G8, zGideon",0
"Rice Powered",0,1,73102,FO,"KRU Kylo G9, FOTP FOO G9, Hux G9",0
"JediLukeSkywalker",1,0,149090,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"JediLukeSkywalker",,,338077,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"JediLukeSkywalker",0,1,102041,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"JediLukeSkywalker",1,1,87817,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"JediLukeSkywalker",0,1,96002,BH,"zzBossk Boba Jango Dengar G9, Cad",1
"JediLukeSkywalker",1,1,108767,zEP,"zzEP zzzVader Tarkin Traya G8, zMara Jade, The Emperor's Hand",1
"JediLukeSkywalker",0,1,68783,Phoenix,"Hera G9, Ezra Kanan G8, Chopper Zeb G9",1
"JediLukeSkywalker",1,1,88978,JTR,"JTR Scav Rey, BB-8 G9, zR2-D2 Finn",0
"JediLukeSkywalker",,,85343,Mon Mothma,"Mon Mothma, Cara Dune G9, Lando Biggs Wedge",0
"JediLukeSkywalker",1,0,76006,Wampa (Counter),"Rex G5, zWampa zHYoda Jyn G6, FOO G9",0
"JediLukeSkywalker",0,1,58399,BS,"BS G7, GMY G7, zOld Ben, GK G8, Ahsoka G8",0
"Geovo",1,1,139987,SL Kylo,"zzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Geovo",0,1,149205,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"Geovo",,,171712,JMLS,"zzzJKR zzJKL zzzzzJMLS zWat Tambor, zzzzGAS",1
"Geovo",1,0,137757,CLS,"zzCLS zHan zChewbacca zzC-3PO Chewpio",1
"Geovo",0,1,119478,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"Geovo",,,501103,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Geovo",,,303029,Malevolence,"Malevolence 6* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Geovo",,,399129,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Geovo",0,1,96149,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Geovo",0,1,129552,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Geovo",1,0,122262,Troopers,"zVeers zzPiett zGideon Dark Trooper, Range Trooper",1
"Geovo",,,102906,Disintegration,"Aurra Greef Boba zBossk zThe Mandalorian",1
"Geovo",,,104365,Mon Mothma,"zMon Mothma, Lando Cassian Biggs Wedge",1
"Geovo",1,1,79785,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Geovo",1,1,84804,Carth,"zCarth Onasi, zMission zZaalbar Juhani G9, Canderous",1
"Geovo",1,1,119437,zEP,"zzEP zzzVader Tarkin G8, TFP G8, zzMara Jade, The Emperor's Hand",1
"Geovo",1,0,127451,Clones,"Cody zRex zEcho (501st), zzFives zARC Trooper",1
"Geovo",0,1,70528,Phoenix,"Hera G9, Ezra Kanan G9, Chopper Zeb G8",1
"Geovo",1,1,67661,Rogue1,"Jyn G9, Chirrut G8, Baze G9, Pao G9, K-2SO G8",1
"Geovo",1,0,16161,NestSolo (Counter),"Nest",1
"Geovo",1,0,13140,SionSolo (Counter),"Sion G8",1
"Geovo",,,117628,Phasma,"Phasma zFOTP FOSFTP zFOST Kylo",0
"Geovo",1,1,99091,JTR,"JTR zR2-D2 BB-8 RH Finn G8, RH Poe G8",0
"Geovo",1,1,74687,NS,"MT G9, AV Daka Zombie Spirit G8",0
"Geovo",,,64999,Iden Troopers,"Iden Versio G9, Shoretrooper Snowtrooper G8, Magma G7, DT G8",0
"Geovo",0,1,104844,BH,"Jango IG-88 zZam Dengar Cad",0
"Geovo",,,62312,Bad Batch,"Hunter G8, Echo G8, Omega G7, Tech G8, Wrecker G8",0
"Geovo",0,1,124273,BS,"BS zGMY zJolee Old Ben, zHYoda",0
"Cha22y",1,1,145802,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Cha22y",,,281239,Malevolence,"Malevolence 5* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Cha22y",0,1,93974,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Cha22y",0,1,94616,Grievous,"zzGG B2 B1 Droideka zMagnaGuard",1
"Cha22y",1,1,89827,Ewoks,"zChirpa Elder zPaploo G9, zWicket zLogray",1
"Cha22y",1,0,133839,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Cha22y",0,1,71038,Phoenix,"Hera G9, Ezra Kanan G8, Chopper G8, Zeb G8",1
"Cha22y",,,111813,Phasma,"Phasma FOTP FOSFTP zFOST Kylo",0
"Cha22y",0,1,86848,padme,"Padme zGK JKA 4* Ahsoka C-3PO",0
"Cha22y",1,0,83791,CLS,"CLS Han zzChewbacca 5* R2-D2 G8, zChewpio 6*",0
"Cha22y",1,0,75758,Troopers,"zVeers Piett 5* G9, Gideon G9, zDark Trooper 6*, Range Trooper 6*",0
"Cha22y",0,1,82925,BH,"zzBossk Boba Jango G9, zGreedo 5* G9, Cad",0
"liam3265",,,135243,Phasma,"zPhasma zFOTP zSith Trooper, zzKRU zKylo",1
"liam3265",0,1,92132,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"liam3265",0,1,85510,BH,"zBossk zBoba Jango The Mandalorian G9, Dengar G9",1
"liam3265",0,1,62498,Phoenix,"Hera Ezra G9, Kanan G9, Chopper G9, Zeb G9",1
"liam3265",1,0,83416,CLS,"zzCLS zHan Chewbacca zC-3PO 6* G9, Chewpio 5*",0
