Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
SzettyAlt,799913995,52,52,0,123030,Shaak Ti Fives Rex Echo (501st) ARC Trooper
NameDoesntMatter,766675264,62,1,61,46047,Shaak Ti G1 3* Fives G8 Rex G11 Echo (501st) G8 ARC Trooper G1 4*
IKEA,382247489,68,41,27,104906,Shaak Ti G9 Fives R3 Rex G12 Echo (501st) R1 ARC Trooper G12
tobster,971261337,66,16,50,67817,Shaak Ti R3 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
tanjo,558583215,41,3,38,76775,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G8 ARC Trooper G8
GunnyThePunisher,649558943,55,19,36,76904,Shaak Ti G9 6* Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G11 5*
Wacky Wookiee,153559257,59,0,59,37208,Shaak Ti G8 5* Fives G8 Rex G7 Echo (501st) G8 ARC Trooper G0 0*
Veltto,724695932,37,2,35,93189,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G10
CaptainDragonborn,826827254,56,14,42,69825,Shaak Ti G11 Fives G10 Rex G10 Echo (501st) G9 ARC Trooper G8
DeathTheHorseman,256289912,35,0,35,88326,Shaak Ti Fives G10 Rex G9 Echo (501st) G8 ARC Trooper G10
Melion77,934943462,0,0,0,137847,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dark Baszko,935436975,26,26,0,137525,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Caseyyy,644777646,6,0,6,130276,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
Good E2 Shoes,285356599,80,35,45,71916,Shaak Ti G12 Fives G9 Rex G12 Echo (501st) G12 ARC Trooper G0 0*
Rumdogg,118697339,31,1,30,103072,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Aria Curran,677768696,88,0,88,1127,Shaak Ti G1 2* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Cha22y,761457315,88,88,0,134064,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Gutzag,714942936,40,2,38,80352,Shaak Ti G9 Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G10
Taco Truck,229327364,54,0,54,52964,Shaak Ti G8 6* Fives G9 Rex G11 Echo (501st) G8 ARC Trooper G0 0*
shinykneecaps,311175264,54,7,47,68459,Shaak Ti G8 Fives G10 Rex G10 Echo (501st) G8 ARC Trooper G7 5*
Akatosh,485165597,0,0,0,155216,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Chris The Gràpe,382697645,57,0,57,32683,Shaak Ti G0 0* Fives G9 Rex G8 5* Echo (501st) G8 5* ARC Trooper G8 4*
JustDoc,686415836,37,3,34,78576,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G9
Trebbih,282656945,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Qef Tser,718614175,43,1,42,76493,Shaak Ti G11 Fives G10 Rex G10 Echo (501st) G9 ARC Trooper G8
FriedRedMonkey,114279529,31,31,0,132168,Shaak Ti Fives Rex Echo (501st) ARC Trooper
