Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Edd Vadah,752936177,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
iamphilippbe,712188119,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Mitty1972,974318615,34,0,34,86863,Shaak Ti Fives G10 Rex G10 Echo (501st) G8 ARC Trooper G10
lolxd,177442627,67,1,66,17956,Shaak Ti G0 0* Fives G7 6* Rex G7 5* Echo (501st) G5 4* ARC Trooper G5 4*
Itzcoatl,755865424,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Duo,563246836,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Hondo,582685973,89,0,89,676,Shaak Ti G0 0* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Iankenneally14,423498443,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Fallen,961276461,38,0,38,74514,Shaak Ti G9 4* Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G8 4*
MasterLukeSkywalker,454612834,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Allana,934272141,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Daicane Ral,455813499,90,4,86,2253,Shaak Ti G0 0* Fives G4 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Alecblake123,778762287,66,0,66,21212,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
ItsComingHome,715199773,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Analyst,258563482,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Imperial Janitor Gary,434989139,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Benjen,721488512,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
HB1990,678394388,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Sieana Rayley,796438329,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
hope,384889872,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
znub,913947995,41,0,41,65720,Shaak Ti G7 5* Fives G12 Rex R1 Echo (501st) G9 ARC Trooper G7 4*
Falen Lacer,974856991,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Zamp,613466415,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
lnquisitor Saldag,618688236,89,0,89,2661,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G1 6*
