Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
All capt,333366553,63,0,63,41675,Shaak Ti G1 2* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G1 5*
Jonnington,148748464,6,6,0,134778,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JediWookie2,224773595,77,0,77,22826,Shaak Ti G1 4* Fives G5 Rex G3 Echo (501st) G3 ARC Trooper G1
Bearsfan4life34,347549235,18,6,12,127693,Shaak Ti Fives R2 Rex R2 Echo (501st) R2 ARC Trooper R2
Vagabond12,957436722,34,24,10,124335,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
egirl,233175697,57,0,57,48576,Shaak Ti G9 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
RobMaul226,964183179,30,12,18,117299,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R2 ARC Trooper G13
MINI Marlex678,388278741,28,0,28,97359,Shaak Ti Fives G11 Rex G11 Echo (501st) G12 ARC Trooper G10
Tsring,548578744,46,13,33,87697,Shaak Ti Fives G11 Rex G10 Echo (501st) G10 ARC Trooper G8 6*
Dark Yoga,372413721,24,20,4,131052,Shaak Ti R1 Fives Rex Echo (501st) ARC Trooper
Oma Desala,512337883,88,9,79,16039,Shaak Ti G1 4* Fives G8 Rex G1 5* Echo (501st) G1 4* ARC Trooper G0 0*
E Rod,623687665,32,9,23,116739,Shaak Ti Fives G12 Rex G13 Echo (501st) G12 ARC Trooper G12
Manhofung,564738937,13,1,12,124998,Shaak Ti Fives Rex Echo (501st) G12 ARC Trooper G12
