Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Hyper Revanur,474854236,65,0,65,29214,Shaak Ti G1 5* Fives G8 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
PrimarchHades,793647289,32,0,32,102056,Shaak Ti G12 Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G12
Hatton,755731115,21,0,21,103948,Shaak Ti G11 Fives Rex G12 Echo (501st) R3 ARC Trooper G12
OriginalSin,655548929,33,0,33,94584,Shaak Ti G12 Fives G9 Rex G12 Echo (501st) G12 ARC Trooper G12
Noob,947698333,0,0,0,154470,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Revanur,278546959,45,0,45,68128,Shaak Ti G8 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G1 5*
gungan warrior,368646154,84,0,84,5464,Shaak Ti G1 5* Fives G5 5* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Richmal,414213241,0,0,0,133362,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Effinsyv,887724713,0,0,0,134673,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Folos,398344769,0,0,0,132056,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rugess Nome,239575313,0,0,0,129376,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Vermanu Obeebis,277971264,6,1,5,123994,Shaak Ti R4 Fives Rex Echo (501st) R4 ARC Trooper R2
xXDaChipXx,217292438,86,0,86,24147,Shaak Ti G1 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
Shalien,717273842,28,0,28,109993,Shaak Ti G12 Fives R1 Rex G12 Echo (501st) G12 ARC Trooper G12
Shadow13,822421553,25,0,25,111681,Shaak Ti G12 Fives R4 Rex G12 Echo (501st) G12 ARC Trooper G12
DarthCarbonara,627877888,66,0,66,27693,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
Darr Mejhan,871838931,70,0,70,30483,Shaak Ti G9 Fives G8 Rex G1 4* Echo (501st) G1 3* ARC Trooper G1 4*
AtomPlays,724255859,0,0,0,134539,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Magnar argorn,694122251,0,0,0,141137,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Løck,329813995,0,0,0,143707,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Donkles,428444836,38,0,38,75844,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G8 6*
Branflakes,235584242,7,0,7,133155,Shaak Ti G11 Fives Rex Echo (501st) ARC Trooper
Vertigone,255751531,62,1,61,32239,Shaak Ti G4 3* Fives G9 Rex G8 5* Echo (501st) G8 6* ARC Trooper G0 0*
Dixie Normus,323696396,72,0,72,22448,Shaak Ti G1 4* Fives G8 Rex G8 Echo (501st) G1 4* ARC Trooper G0 0*
DarthMacaroni,647763694,0,0,0,151079,Shaak Ti Fives Rex Echo (501st) ARC Trooper
crimzon,488955995,0,0,0,143048,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Turbo Mooch,289645136,57,0,57,33374,Shaak Ti G5 5* Fives G7 Rex G7 Echo (501st) G7 ARC Trooper G7 5*
Damask Holdings,628389113,58,0,58,40048,Shaak Ti G8 5* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Mecha,318634765,0,0,0,137376,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Woggex,437342655,0,0,0,134873,Shaak Ti Fives Rex Echo (501st) ARC Trooper
